gtpu_access_tunnel_ip,count
 100.95.23.75          ,5
 10.36.88.22           ,5
 100.92.86.125         ,5
 10.36.56.196          ,5
 10.36.94.152          ,5
 10.97.2.23            ,5
 100.93.59.90          ,5
 100.116.131.181       ,5
 100.101.148.200       ,5
 100.99.133.212        ,5
 10.36.91.165          ,5
 100.92.88.182         ,5
 100.93.53.54          ,5
 100.116.134.60        ,5
 100.95.30.203         ,5
 100.93.60.18          ,5
 10.97.2.217           ,5
 100.92.86.59          ,5
 10.36.88.165          ,5
 10.36.30.2            ,4
 100.92.85.222         ,4
 100.102.74.187        ,4
 100.112.212.122       ,4
 100.99.135.60         ,4
 10.36.61.163          ,4
 100.112.215.118       ,4
 100.102.164.179       ,4
 100.92.91.104         ,4
 100.95.23.204         ,4
 100.100.142.69        ,4
 100.97.147.126        ,4
 100.102.160.236       ,4
 10.36.63.146          ,4
 100.102.169.213       ,4
 100.102.160.243       ,4
 10.36.19.252          ,4
 100.95.21.154         ,4
 10.36.121.185         ,4
 100.103.137.178       ,4
 100.101.156.211       ,4
 10.97.11.21           ,4
 100.97.151.85         ,4
 10.36.127.117         ,4
 100.101.94.72         ,4
 10.97.0.106           ,4
 100.116.142.104       ,4
 100.102.168.243       ,4
 10.36.25.87           ,4
 10.97.9.35            ,4
 100.97.154.162        ,4
 10.36.86.230          ,4
 10.97.0.28            ,4
 10.36.94.156          ,4
 10.36.30.182          ,4
 100.97.156.172        ,4
 10.36.87.123          ,4
 100.116.143.228       ,4
 100.101.152.18        ,4
 10.36.55.25           ,4
 100.116.130.146       ,4
 100.103.136.153       ,4
 100.101.150.55        ,4
 100.95.23.219         ,4
 100.99.143.202        ,4
 10.36.31.252          ,4
 100.101.94.82         ,4
 10.36.127.98          ,4
 100.99.139.43         ,4
 10.97.11.70           ,4
 10.97.11.27           ,4
 10.36.124.6           ,4
 10.36.125.153         ,4
 10.97.12.131          ,4
 10.97.2.37            ,4
 100.93.48.136         ,4
 10.36.48.163          ,4
 100.101.152.20        ,4
 100.100.136.202       ,4
 100.92.89.126         ,4
 100.93.58.153         ,4
 10.36.91.163          ,4
 100.102.67.154        ,4
 100.92.88.53          ,4
 100.99.131.52         ,4
 100.117.117.147       ,4
 10.36.25.186          ,4
 100.102.164.183       ,4
 10.97.15.38           ,4
 10.36.62.130          ,4
 100.102.172.178       ,4
 100.93.58.106         ,4
 100.102.166.116       ,4
 100.102.67.158        ,4
 100.112.208.34        ,4
 100.112.222.36        ,4
 100.101.155.179       ,4
 10.36.52.154          ,4
 100.102.170.226       ,4
 10.36.29.123          ,4
 100.95.22.117         ,4
 100.101.151.200       ,4
 100.102.72.196        ,4
 100.103.134.150       ,4
 100.93.49.89          ,4
 100.97.144.228        ,4
 100.100.129.104       ,4
 100.92.82.11          ,4
 100.93.61.126         ,4
 100.102.74.188        ,4
 100.93.55.212         ,4
 10.36.80.139          ,4
 100.92.94.52          ,4
 100.99.242.119        ,4
 100.102.71.26         ,4
 100.102.165.132       ,4
 100.102.164.194       ,4
 10.36.16.253          ,4
 10.36.88.200          ,4
 100.101.155.3         ,4
 10.36.25.213          ,4
 100.95.26.228         ,4
 10.36.88.188          ,4
 100.102.160.109       ,4
 100.103.128.98        ,4
 10.36.28.199          ,4
 100.95.27.214         ,4
 100.92.91.5           ,4
 100.93.62.107         ,4
 100.95.24.58          ,4
 10.36.60.226          ,4
 100.118.243.183       ,4
 10.36.52.89           ,4
 100.101.146.199       ,4
 10.36.85.153          ,4
 10.36.26.44           ,4
 100.102.73.39         ,4
 100.112.213.178       ,4
 100.97.157.120        ,4
 100.95.27.3           ,4
 10.36.86.39           ,4
 100.93.49.164         ,4
 100.102.170.195       ,4
 10.36.17.37           ,4
 100.93.55.252         ,4
 10.36.53.99           ,4
 100.95.19.133         ,4
 100.99.130.46         ,4
 100.100.130.24        ,4
 100.112.209.2         ,4
 100.97.154.172        ,4
 10.36.60.93           ,4
 10.36.88.196          ,4
 100.102.165.168       ,4
 100.101.92.138        ,4
 100.95.30.253         ,4
 100.100.142.174       ,4
 10.36.85.150          ,4
 10.97.1.150           ,4
 100.99.135.212        ,4
 100.99.140.71         ,4
 100.92.83.132         ,4
 100.97.147.98         ,4
 100.101.89.167        ,4
 100.101.148.171       ,4
 100.97.145.73         ,4
 10.36.115.179         ,4
 100.100.137.2         ,4
 100.101.156.85        ,4
 100.92.80.14          ,4
 10.36.88.213          ,4
 10.36.17.38           ,4
 10.36.26.3            ,4
 100.102.172.34        ,4
 10.36.17.4            ,4
 100.101.85.18         ,4
 100.100.138.5         ,4
 100.100.208.91        ,4
 100.116.139.132       ,4
 100.101.148.101       ,4
 10.36.55.234          ,4
 100.97.150.57         ,4
 10.36.27.162          ,4
 10.36.86.41           ,4
 100.101.155.147       ,4
 10.36.93.203          ,4
 10.36.91.171          ,4
 10.36.91.184          ,4
 100.101.148.166       ,4
 10.97.8.77            ,4
 100.101.154.55        ,4
 10.36.92.37           ,4
 100.99.251.45         ,4
 10.36.123.238         ,4
 100.99.242.88         ,4
 10.97.2.43            ,4
 100.99.136.77         ,4
 100.99.132.243        ,4
 100.101.83.3          ,4
 100.95.23.24          ,4
 100.103.128.114       ,4
 100.103.131.226       ,4
 100.101.150.78        ,4
 100.102.66.51         ,4
 10.36.57.187          ,4
 100.93.60.183         ,4
 100.99.134.56         ,4
 100.102.162.116       ,4
 10.97.15.233          ,4
 100.117.127.178       ,4
 100.93.58.196         ,4
 10.36.117.181         ,4
 100.103.134.152       ,4
 100.101.154.60        ,4
 100.102.164.230       ,4
 100.101.154.75        ,4
 10.36.115.187         ,4
 100.112.211.163       ,4
 10.97.2.30            ,4
 100.103.138.226       ,4
 100.92.80.200         ,4
 100.100.138.194       ,4
 100.102.165.166       ,4
 100.100.136.246       ,4
 100.102.72.132        ,4
 100.101.155.116       ,4
 100.93.57.213         ,4
 100.93.57.219         ,4
 10.97.14.181          ,4
 10.97.15.212          ,4
 100.95.28.50          ,4
 10.97.11.23           ,4
 100.118.249.18        ,4
 100.102.169.166       ,4
 100.99.140.78         ,4
 10.36.63.134          ,4
 100.101.149.124       ,4
 100.102.166.6         ,4
 100.100.139.108       ,4
 100.99.131.27         ,4
 100.116.134.5         ,4
 100.101.92.184        ,4
 100.99.128.3          ,4
 100.92.80.205         ,4
 100.97.150.131        ,4
 10.97.11.20           ,4
 100.93.58.61          ,4
 100.102.78.57         ,4
 100.99.142.213        ,4
 10.36.56.215          ,4
 100.112.216.84        ,4
 100.118.253.52        ,4
 100.102.75.162        ,4
 10.36.20.227          ,4
 100.93.63.77          ,4
 100.112.216.165       ,4
 100.101.150.71        ,4
 100.116.140.233       ,4
 100.117.113.238       ,4
 100.99.131.236        ,4
 100.99.253.14         ,4
 100.102.65.18         ,4
 10.36.117.194         ,4
 100.101.94.37         ,4
 100.93.52.9           ,4
 100.99.244.150        ,4
 100.102.75.54         ,4
 100.101.153.110       ,4
 10.36.124.222         ,4
 10.36.25.249          ,4
 100.100.135.245       ,4
 100.102.169.116       ,4
 10.36.27.2            ,4
 10.36.50.24           ,4
 10.36.25.236          ,4
 10.36.113.157         ,4
 10.36.17.7            ,4
 10.97.8.164           ,4
 100.112.216.203       ,4
 10.36.50.83           ,4
 10.36.114.206         ,4
 10.97.11.171          ,4
 100.97.151.244        ,4
 10.36.115.101         ,4
 10.97.7.215           ,4
 100.99.143.178        ,4
 10.36.81.141          ,4
 100.103.133.178       ,4
 100.103.140.243       ,4
 100.97.148.167        ,4
 100.117.121.40        ,4
 100.102.73.168        ,4
 10.36.53.119          ,4
 10.36.29.87           ,4
 10.36.83.14           ,4
 100.93.59.236         ,4
 10.97.5.167           ,4
 100.102.77.8          ,4
 100.116.136.215       ,4
 10.36.114.199         ,4
 100.112.211.24        ,3
 100.102.165.131       ,3
 100.99.134.184        ,3
 10.36.88.27           ,3
 100.97.154.173        ,3
 100.103.133.50        ,3
 100.97.156.114        ,3
 100.100.209.85        ,3
 100.116.135.26        ,3
 100.102.165.194       ,3
 10.97.10.213          ,3
 100.101.94.36         ,3
 100.101.152.154       ,3
 10.36.29.212          ,3
 10.36.115.107         ,3
 10.97.13.243          ,3
 10.36.88.36           ,3
 10.36.53.199          ,3
 100.99.142.178        ,3
 10.36.16.233          ,3
 100.99.131.28         ,3
 100.99.138.25         ,3
 100.101.146.197       ,3
 100.99.249.39         ,3
 100.116.143.152       ,3
 10.36.30.237          ,3
 100.93.60.133         ,3
 100.102.161.196       ,3
 100.116.131.134       ,3
 100.102.74.179        ,3
 100.101.94.88         ,3
 100.99.129.138        ,3
 10.36.80.42           ,3
 100.93.57.122         ,3
 100.99.135.50         ,3
 100.102.161.37        ,3
 100.99.141.75         ,3
 100.93.60.187         ,3
 100.99.242.233        ,3
 100.99.138.6          ,3
 100.103.128.22        ,3
 100.102.68.4          ,3
 100.100.131.109       ,3
 10.36.89.72           ,3
 10.36.51.226          ,3
 100.99.143.234        ,3
 100.116.134.9         ,3
 100.100.219.244       ,3
 100.93.60.137         ,3
 100.116.141.102       ,3
 100.92.90.26          ,3
 100.102.160.67        ,3
 100.112.222.20        ,3
 100.103.128.171       ,3
 100.93.59.74          ,3
 100.100.137.215       ,3
 100.101.94.202        ,3
 100.101.153.148       ,3
 100.93.63.233         ,3
 100.100.141.108       ,3
 100.102.172.133       ,3
 100.102.161.41        ,3
 10.36.126.238         ,3
 100.93.59.232         ,3
 100.103.128.8         ,3
 100.117.121.38        ,3
 100.101.152.116       ,3
 100.93.58.105         ,3
 100.118.246.68        ,3
 10.36.89.124          ,3
 10.36.52.26           ,3
 10.97.15.201          ,3
 10.36.30.120          ,3
 10.36.62.136          ,3
 10.97.8.93            ,3
 100.118.243.185       ,3
 10.36.86.252          ,3
 10.36.52.109          ,3
 10.36.30.87           ,3
 100.101.155.196       ,3
 10.36.123.237         ,3
 100.116.130.221       ,3
 10.97.4.236           ,3
 10.36.126.234         ,3
 10.36.118.55          ,3
 100.99.251.46         ,3
 10.36.123.148         ,3
 100.101.158.23        ,3
 100.99.128.11         ,3
 10.97.14.233          ,3
 100.99.135.247        ,3
 100.118.243.179       ,3
 100.102.164.236       ,3
 10.36.89.103          ,3
 100.93.58.28          ,3
 100.93.51.249         ,3
 100.116.140.227       ,3
 100.102.160.77        ,3
 100.118.249.67        ,3
 10.36.127.104         ,3
 100.103.139.138       ,3
 100.99.138.18         ,3
 10.36.89.59           ,3
 100.99.133.219        ,3
 100.112.208.166       ,3
 10.36.56.219          ,3
 100.100.130.230       ,3
 10.97.11.93           ,3
 100.92.88.220         ,3
 100.95.30.233         ,3
 100.97.144.244        ,3
 100.112.216.169       ,3
 10.36.53.247          ,3
 10.97.12.35           ,3
 10.36.50.116          ,3
 100.99.129.137        ,3
 10.36.118.62          ,3
 100.92.83.2           ,3
 100.99.251.220        ,3
 10.36.124.29          ,3
 10.36.50.55           ,3
 100.102.73.238        ,3
 100.99.134.195        ,3
 100.117.115.86        ,3
 100.117.117.149       ,3
 100.116.135.178       ,3
 100.101.94.35         ,3
 100.103.140.98        ,3
 10.36.25.168          ,3
 100.101.85.162        ,3
 100.97.151.42         ,3
 100.92.92.116         ,3
 10.36.121.182         ,3
 100.95.23.85          ,3
 100.100.129.233       ,3
 10.36.50.120          ,3
 100.118.242.210       ,3
 100.100.131.125       ,3
 100.103.132.100       ,3
 100.97.154.68         ,3
 10.36.91.36           ,3
 100.97.164.53         ,3
 10.36.17.104          ,3
 100.103.133.198       ,3
 100.102.164.19        ,3
 100.102.68.156        ,3
 10.97.0.20            ,3
 100.101.157.30        ,3
 100.101.157.139       ,3
 10.36.49.166          ,3
 100.100.217.188       ,3
 10.36.56.218          ,3
 100.118.242.186       ,3
 10.36.123.39          ,3
 100.99.135.132        ,3
 100.100.129.229       ,3
 100.118.251.19        ,3
 100.116.134.7         ,3
 100.93.58.214         ,3
 100.99.143.210        ,3
 10.36.55.196          ,3
 100.102.160.2         ,3
 10.97.9.43            ,3
 100.103.136.70        ,3
 10.36.58.104          ,3
 100.112.209.114       ,3
 10.36.114.249         ,3
 100.102.168.247       ,3
 100.99.138.162        ,3
 10.36.84.231          ,3
 100.116.142.54        ,3
 100.103.129.211       ,3
 10.36.120.149         ,3
 10.36.88.167          ,3
 100.93.59.71          ,3
 10.36.127.101         ,3
 100.101.154.164       ,3
 100.99.129.98         ,3
 100.116.140.235       ,3
 10.36.55.253          ,3
 10.36.25.157          ,3
 100.112.211.30        ,3
 100.100.141.125       ,3
 100.99.129.139        ,3
 100.116.140.228       ,3
 10.36.126.29          ,3
 100.97.148.52         ,2
 100.95.29.72          ,2
 100.118.250.34        ,2
 100.97.148.164        ,2
 100.97.148.156        ,2
 100.92.95.196         ,2
 100.100.130.235       ,2
 10.36.94.148          ,2
 100.103.132.110       ,2
 100.101.94.201        ,2
 10.97.7.88            ,2
 100.95.25.20          ,2
 10.36.30.51           ,2
 100.101.151.51        ,2
 100.100.129.231       ,2
 10.36.52.98           ,2
 100.100.139.106       ,2
 10.36.125.150         ,2
 100.100.130.26        ,2
 100.93.49.169         ,2
 100.97.156.217        ,2
 100.117.117.242       ,2
 100.95.16.90          ,2
 100.112.216.201       ,2
 100.100.130.25        ,2
 100.99.138.131        ,2
 100.100.136.38        ,2
 10.97.4.98            ,2
 10.36.62.131          ,2
 100.99.136.194        ,2
 100.101.144.53        ,2
 100.101.146.195       ,2
 100.99.129.11         ,2
 100.100.142.22        ,2
 10.36.116.227         ,2
 100.118.251.10        ,2
 10.36.48.243          ,2
 100.99.129.231        ,2
 100.93.63.78          ,2
 100.95.24.52          ,2
 100.100.129.226       ,2
 100.102.76.11         ,2
 100.99.135.131        ,2
 10.97.2.215           ,2
 100.92.91.130         ,2
 10.36.93.42           ,2
 100.93.58.147         ,2
 100.102.161.38        ,2
 10.36.25.152          ,2
 100.102.74.181        ,2
 100.97.148.148        ,2
 100.101.85.20         ,2
 100.100.130.234       ,2
 100.97.152.75         ,2
 10.36.50.118          ,2
 10.97.9.42            ,2
 100.100.136.244       ,2
 100.101.85.110        ,2
 100.93.58.66          ,2
 10.36.29.232          ,2
 100.102.168.35        ,2
 100.93.59.68          ,2
 100.101.156.218       ,2
 100.101.146.250       ,2
 100.97.151.243        ,2
 10.36.53.124          ,2
 10.97.11.29           ,2
 100.117.124.196       ,2
 100.102.74.190        ,2
 10.36.92.100          ,2
 10.36.28.179          ,2
 100.112.210.40        ,2
 10.36.119.149         ,2
 100.95.23.53          ,2
 100.95.24.57          ,2
 100.100.136.84        ,2
 10.36.29.184          ,2
 100.97.151.250        ,2
 100.116.142.226       ,2
 100.99.142.38         ,2
 10.36.114.205         ,2
 10.97.4.229           ,2
 10.36.25.247          ,2
 10.36.91.84           ,2
 100.100.129.102       ,2
 100.103.132.102       ,2
 100.100.129.37        ,2
 100.102.75.57         ,2
 100.99.140.70         ,2
 10.36.17.87           ,2
 100.92.90.22          ,2
 100.102.74.189        ,2
 10.36.113.138         ,2
 100.103.128.124       ,2
 10.36.89.74           ,2
 100.102.75.53         ,2
 100.101.152.26        ,2
 10.36.50.21           ,2
 100.101.94.196        ,2
 10.36.127.120         ,2
 100.95.23.200         ,2
 10.97.8.158           ,2
 100.112.221.214       ,2
 100.97.154.171        ,2
 10.36.26.147          ,2
 10.36.126.18          ,2
 10.97.0.36            ,2
 100.92.86.53          ,2
 100.93.58.58          ,2
 10.36.30.91           ,2
 100.95.30.198         ,2
 100.101.94.206        ,2
 100.118.242.35        ,2
 100.102.76.10         ,2
 100.99.142.148        ,2
 100.99.140.211        ,2
 100.118.248.34        ,2
 10.36.113.254         ,2
 10.97.14.135          ,2
 100.92.83.98          ,2
 100.112.217.34        ,2
 10.36.89.66           ,2
 100.99.142.53         ,2
 100.103.128.162       ,2
 100.97.149.114        ,2
 10.36.23.12           ,2
 10.36.26.30           ,2
 10.36.80.34           ,2
 10.36.58.85           ,2
 10.36.89.70           ,2
 100.112.208.100       ,2
 10.36.125.146         ,2
 100.101.154.171       ,2
 10.36.126.20          ,2
 100.112.221.215       ,2
 100.95.29.76          ,2
 10.36.92.103          ,2
 10.36.117.243         ,2
 100.99.135.35         ,2
 100.103.132.56        ,2
 100.116.143.146       ,2
 100.102.76.7          ,2
 10.36.87.84           ,2
 10.36.125.156         ,2
 100.100.133.221       ,2
 100.95.24.53          ,2
 100.99.143.219        ,2
 10.36.118.10          ,2
 100.117.127.146       ,2
 100.95.17.148         ,2
 100.100.212.149       ,2
 10.97.12.198          ,2
 10.97.2.181           ,2
 10.36.17.41           ,2
 100.112.208.148       ,2
 10.36.25.243          ,2
 10.36.56.201          ,2
 10.36.25.180          ,2
 100.93.55.215         ,1
 100.95.23.229         ,1
 100.97.151.88         ,1
 100.116.130.3         ,1
 10.36.85.158          ,1
 100.102.67.215        ,1
 100.116.134.2         ,1
 100.100.209.57        ,1
 100.118.241.98        ,1
 100.112.212.34        ,1
 100.100.129.232       ,1
 100.95.24.56          ,1
 100.102.172.130       ,1
